,cancel_rate,iso_region,month,name,num_cancelled,num_flights,origin
2006,0.0,US-AK,10,King Salmon Airport,0,28,AKN
2007,0.0101880877743,US-NY,10,Albany International Airport,13,1276,ALB
2008,0.00596421471173,US-TX,10,Rick Husband Amarillo International Airport,3,503,AMA
2009,0.0111183780249,US-AK,10,Ted Stevens Anchorage International Airport,17,1529,ANC
2010,0.00726961727603,US-GA,10,Hartsfield Jackson Atlanta International Airport,136,18708,ATL
2011,0.00968025814022,US-TX,10,Austin Robert Mueller Municipal,33,3409,AUS
2012,0.0,US-NC,10,Asheville Regional Airport,0,144,AVL
2013,0.0178571428571,US-PA,10,Wilkes Barre Scranton International Airport,2,112,AVP
2014,0.0430622009569,US-MI,10,Kalamazoo Battle Creek International Airport,9,209,AZO
2015,0.00921843687375,US-CT,10,Bradley International Airport,23,2495,BDL
2016,0.00970873786408,US-AK,10,Bethel Airport,1,103,BET
2017,0.143939393939,US-CA,10,Meadows Field,19,132,BFL
2018,0.0359116022099,US-ME,10,Bangor International Airport,13,362,BGR
2019,0.00507982583454,US-AL,10,Birmingham-Shuttlesworth International Airport,7,1378,BHM
2020,0.00460829493088,US-MT,10,Billings Logan International Airport,1,217,BIL
2021,0.0,US-ND,10,Bismarck Municipal Airport,0,93,BIS
2022,0.0166666666667,US-IL,10,Central Illinois Regional Airport at Bloomington-Normal,2,120,BMI
2023,0.00477815699659,US-TN,10,Nashville International Airport,21,4395,BNA
2024,0.0041067761807,US-ID,10,Boise Air Terminal/Gowen field,4,974,BOI
2025,0.0468581299935,US-MA,10,General Edward Lawrence Logan International Airport,434,9262,BOS
2026,0.0520231213873,US-TX,10,Southeast Texas Regional Airport,9,173,BPT
2027,0.0161290322581,US-AK,10,Wiley Post Will Rogers Memorial Airport,1,62,BRW
2028,0.0345821325648,US-LA,10,"Baton Rouge Metropolitan, Ryan Field",12,347,BTR
2029,0.0902777777778,US-VT,10,Burlington International Airport,26,288,BTV
2030,0.0132708821233,US-NY,10,Buffalo Niagara International Airport,17,1281,BUF
2031,0.00641025641026,US-CA,10,Bob Hope Airport,14,2184,BUR
2032,0.00789909542617,US-MD,10,Baltimore/Washington International Thurgood Marshall Airport,62,7849,BWI
2033,0.0,US-MT,10,Gallatin Field,0,124,BZN
2034,0.0228571428571,US-SC,10,Columbia Metropolitan Airport,4,175,CAE
2035,0.0232558139535,US-OH,10,Akron Canton Regional Airport,1,43,CAK
2036,0.0322580645161,US-AK,10,Merle K (Mudhole) Smith Airport,2,62,CDV
2037,0.049504950495,US-TN,10,Lovell Field,5,101,CHA
2038,0.00231481481481,US-SC,10,Charleston Air Force Base-International Airport,1,432,CHS
2039,0.0373831775701,US-IA,10,The Eastern Iowa Airport,24,642,CID
2040,0.0103923096908,US-OH,10,Cleveland Hopkins International Airport,40,3849,CLE
2041,0.036866359447,US-TX,10,Easterwood Field,8,217,CLL
2042,0.00628154795289,US-NC,10,Charlotte Douglas International Airport,56,8915,CLT
2043,0.0175853905986,US-OH,10,Port Columbus International Airport,52,2957,CMH
2044,0.0387096774194,US-IL,10,University of Illinois Willard Airport,6,155,CMI
2045,0.00529801324503,US-CO,10,City of Colorado Springs Municipal Airport,4,755,COS
2046,0.0297239915074,US-TX,10,Corpus Christi International Airport,14,471,CRP
2047,0.0833333333333,US-WV,10,Yeager Airport,1,12,CRW
2048,0.00795644891122,US-KY,10,Cincinnati Northern Kentucky International Airport,38,4776,CVG
2049,0.0,US-FL,10,Daytona Beach International Airport,0,124,DAB
2050,0.02375537023,US-TX,10,Dallas Love Field,94,3957,DAL
2051,0.0108695652174,US-OH,10,James M Cox Dayton International Airport,9,828,DAY
2052,0.0333333333333,US-IA,10,Dubuque Regional Airport,4,120,DBQ
2053,0.129720853859,US-DC,10,Ronald Reagan Washington National Airport,316,2436,DCA
2054,0.00372795969773,US-CO,10,Denver International Airport,37,9925,DEN
2055,0.0230414746544,US-TX,10,Dallas Fort Worth International Airport,535,23219,DFW
2056,0.0,US-AK,10,Dillingham Airport,0,28,DLG
2057,0.025,US-MN,10,Duluth International Airport,3,120,DLH
2058,0.0213371266003,US-IA,10,Des Moines International Airport,15,703,DSM
2059,0.0180915218162,US-MI,10,Detroit Metropolitan Wayne County Airport,204,11276,DTW
2060,0.101694915254,US-AK,10,Unalaska Airport,6,59,DUT
2061,0.00241837968561,US-TX,10,El Paso International Airport,4,1654,ELP
2062,0.00847457627119,US-PA,10,Erie International Tom Ridge Field,1,118,ERI
2063,0.012987012987,US-OR,10,Mahlon Sweet Field,2,154,EUG
2064,0.0459770114943,US-IN,10,Evansville Regional Airport,8,174,EVV
2065,0.0165441176471,US-NJ,10,Newark Liberty International Airport,135,8160,EWR
2066,0.101941747573,US-FL,10,Key West International Airport,21,206,EYW
2067,0.0145278450363,US-AK,10,Fairbanks International Airport,6,413,FAI
2068,0.00833333333333,US-ND,10,Hector International Airport,1,120,FAR
2069,0.0540540540541,US-CA,10,Fresno Yosemite International Airport,14,259,FAT
2070,0.00806451612903,US-MT,10,Glacier Park International Airport,1,124,FCA
2071,0.00545256270447,US-FL,10,Fort Lauderdale Hollywood International Airport,20,3668,FLL
2072,0.0606060606061,US-MI,10,Bishop International Airport,2,33,FNT
2073,0.00409836065574,US-SD,10,Joe Foss Field Airport,1,244,FSD
2074,0.0634920634921,US-AR,10,Fort Smith Regional Airport,16,252,FSM
2075,0.0516431924883,US-IN,10,Fort Wayne International Airport,11,213,FWA
2076,0.00612244897959,US-WA,10,Spokane International Airport,6,980,GEG
2077,0.0714285714286,US-ND,10,Grand Forks International Airport,2,28,GFK
2078,0.0942028985507,US-TX,10,East Texas Regional Airport,13,138,GGG
2079,0.121212121212,US-MS,10,Gulfport Biloxi International Airport,4,33,GPT
2080,0.0258302583026,US-WI,10,Austin Straubel International Airport,7,271,GRB
2081,0.0313225058005,US-MI,10,Gerald R. Ford International Airport,27,862,GRR
2082,0.0115546218487,US-NC,10,Piedmont Triad International Airport,11,952,GSO
2083,0.0392609699769,US-SC,10,Greenville Spartanburg International Airport,17,433,GSP
2084,0.00460829493088,US-MT,10,Great Falls International Airport,1,217,GTF
2085,0.0,US-MT,10,Helena Regional Airport,0,62,HLN
2086,0.0129294421869,US-HI,10,Honolulu International Airport,35,2707,HNL
2087,0.0292526547786,US-TX,10,William P Hobby Airport,146,4991,HOU
2088,0.0797342192691,US-NY,10,Westchester County Airport,48,602,HPN
2089,0.0707317073171,US-TX,10,Valley International Airport,29,410,HRL
2090,0.03081232493,US-AL,10,Huntsville International Carl T Jones Field,11,357,HSV
2091,0.0144381669805,US-DC,10,Washington Dulles International Airport,69,4779,IAD
2092,0.00915073000206,US-TX,10,George Bush Intercontinental Houston Airport,89,9726,IAH
2093,0.0177419354839,US-KS,10,Wichita Mid Continent Airport,11,620,ICT
2094,0.0187265917603,US-TX,10,Skylark Field,5,267,ILE
2095,0.0,US-NC,10,Wilmington International Airport,0,130,ILM
2096,0.012285012285,US-IN,10,Indianapolis International Airport,35,2849,IND
2097,0.0362790697674,US-NY,10,Long Island Mac Arthur Airport,39,1075,ISP
2098,0.0,US-HI,10,Hilo International Airport,0,279,ITO
2099,0.0,US-WY,10,Jackson Hole Airport,0,1,JAC
2100,0.00439238653001,US-MS,10,Jackson-Medgar Wiley Evers International Airport,3,683,JAN
2101,0.00510725229826,US-FL,10,Jacksonville International Airport,10,1958,JAX
2102,0.0287231474777,US-NY,10,John F Kennedy International Airport,119,4143,JFK
2103,0.0178041543027,US-AK,10,Juneau International Airport,6,337,JNU
2104,0.0128205128205,US-HI,10,Kona International At Keahole Airport,7,546,KOA
2105,0.00537634408602,US-AK,10,Ketchikan International Airport,1,186,KTN
2106,0.0284360189573,US-MI,10,Capital City Airport,6,211,LAN
2107,0.00633363068689,US-NV,10,McCarran International Airport,71,11210,LAS
2108,0.06,US-OK,10,Lawton Fort Sill Regional Airport,12,200,LAW
2109,0.018043802887,US-CA,10,Los Angeles International Airport,290,16072,LAX
2110,0.0404624277457,US-TX,10,Lubbock Preston Smith International Airport,28,692,LBB
2111,0.0,US-KY,10,Blue Grass Airport,0,186,LEX
2112,0.032967032967,US-LA,10,Lafayette Regional Airport,6,182,LFT
2113,0.0438698057378,US-NY,10,La Guardia Airport,341,7773,LGA
2114,0.0178571428571,US-CA,10,Long Beach /Daugherty Field/ Airport,4,224,LGB
2115,0.00843170320405,US-HI,10,Lihue Airport,5,593,LIH
2116,0.00772200772201,US-AR,10,Bill & Hillary Clinton National Airport/Adams Field,10,1295,LIT
2117,0.0,US-NE,10,Lincoln Airport,0,58,LNK
2118,0.0551724137931,US-TX,10,Laredo International Airport,8,145,LRD
2119,0.106870229008,US-WI,10,La Crosse Municipal Airport,14,131,LSE
2120,0.0,US-WV,10,Greenbrier Valley Airport,0,12,LWB
2121,0.0235849056604,US-TX,10,Midland International Airport,15,636,MAF
2122,0.0261780104712,US-MI,10,MBS International Airport,5,191,MBS
2123,0.00621632822213,US-MO,10,Kansas City International Airport,30,4826,MCI
2124,0.00571747315577,US-FL,10,Orlando International Airport,41,7171,MCO
2125,0.0261437908497,US-PA,10,Harrisburg International Airport,16,612,MDT
2126,0.00712643678161,US-IL,10,Chicago Midway International Airport,31,4350,MDW
2127,0.0212824010914,US-TN,10,Memphis International Airport,78,3665,MEM
2128,0.00833333333333,US-TX,10,Mc Allen Miller International Airport,2,240,MFE
2129,0.00813008130081,US-OR,10,Rogue Valley International Medford Airport,1,123,MFR
2130,0.0088781275222,US-NH,10,Manchester Airport,11,1239,MHT
2131,0.015498015498,US-FL,10,Miami International Airport,82,5291,MIA
2132,0.021472392638,US-WI,10,General Mitchell International Airport,28,1304,MKE
2133,0.0,US-FL,10,Melbourne International Airport,0,124,MLB
2134,0.021978021978,US-IL,10,Quad City International Airport,4,182,MLI
2135,0.0215053763441,US-LA,10,Monroe Regional Airport,2,93,MLU
2136,0.0163043478261,US-AL,10,Mobile Regional Airport,3,184,MOB
2137,0.0,US-ND,10,Minot International Airport,0,93,MOT
2138,0.129032258065,US-MI,10,Sawyer International Airport,4,31,MQT
2139,0.0258064516129,US-CA,10,Monterey Peninsula Airport,4,155,MRY
2140,0.0227272727273,US-WI,10,Dane County Regional Truax Field,11,484,MSN
2141,0.00645161290323,US-MT,10,Missoula International Airport,1,155,MSO
2142,0.0115740740741,US-MN,10,Minneapolis-St Paul International/Wold-Chamberlain Airport,120,10368,MSP
2143,0.0104399701715,US-LA,10,Louis Armstrong New Orleans International Airport,42,4023,MSY
2144,0.0,US-SC,10,Myrtle Beach International Airport,0,261,MYR
2145,0.00740740740741,US-CA,10,Metropolitan Oakland International Airport,39,5265,OAK
2146,0.0266789328427,US-HI,10,Kahului Airport,29,1087,OGG
2147,0.0206121174266,US-OK,10,Will Rogers World Airport,33,1601,OKC
2148,0.00581771170006,US-NE,10,Eppley Airfield,9,1547,OMA
2149,0.0425531914894,US-AK,10,Nome Airport,4,94,OME
2150,0.00464807436919,US-CA,10,Ontario International Airport,14,3012,ONT
2151,0.0208236748571,US-IL,10,Chicago O'Hare International Airport,539,25884,ORD
2152,0.0089342693044,US-VA,10,Norfolk International Airport,14,1567,ORF
2153,0.0645161290323,US-MA,10,Worcester Regional Airport,4,62,ORH
2154,0.0106382978723,US-AK,10,Ralph Wien Memorial Airport,1,94,OTZ
2155,0.0108944954128,US-FL,10,Palm Beach International Airport,19,1744,PBI
2156,0.00686442755577,US-OR,10,Portland International Airport,28,4079,PDX
2157,0.0149478563152,US-PA,10,Philadelphia International Airport,129,8630,PHL
2158,0.00681143782034,US-AZ,10,Phoenix Sky Harbor International Airport,101,14828,PHX
2159,0.114503816794,US-IL,10,General Wayne A. Downing Peoria International Airport,15,131,PIA
2160,0.0100983606557,US-PA,10,Pittsburgh International Airport,77,7625,PIT
2161,0.00997506234414,US-FL,10,Pensacola Regional Airport,4,401,PNS
2162,0.0,US-WA,10,Tri Cities Airport,0,62,PSC
2163,0.0,US-AK,10,Petersburg James A Johnson Airport,0,62,PSG
2164,0.0282608695652,US-CA,10,Palm Springs International Airport,13,460,PSP
2165,0.0244845360825,US-RI,10,Theodore Francis Green State Airport,57,2328,PVD
2166,0.0572792362768,US-ME,10,Portland International Jetport Airport,48,838,PWM
2167,0.010752688172,US-SD,10,Rapid City Regional Airport,1,93,RAP
2168,0.0174469322477,US-NC,10,Raleigh Durham International Airport,60,3439,RDU
2169,0.0285248573757,US-VA,10,Richmond International Airport,35,1227,RIC
2170,0.00634146341463,US-NV,10,Reno Tahoe International Airport,13,2050,RNO
2171,0.0434782608696,US-VA,10,Roanoke–Blacksburg Regional Airport,1,23,ROA
2172,0.0507328072153,US-NY,10,Greater Rochester International Airport,45,887,ROC
2173,0.0129032258065,US-MN,10,Rochester International Airport,2,155,RST
2174,0.00453720508167,US-FL,10,Southwest Florida International Airport,5,1102,RSW
2175,0.0211086045762,US-CA,10,San Diego International Airport,131,6206,SAN
2176,0.0102214650767,US-TX,10,San Antonio International Airport,30,2935,SAT
2177,0.0100401606426,US-GA,10,Savannah Hilton Head International Airport,5,498,SAV
2178,0.0429864253394,US-CA,10,Santa Barbara Municipal Airport,19,442,SBA
2179,0.0,US-IN,10,South Bend Regional Airport,0,49,SBN
2180,0.0798122065728,US-CA,10,San Luis County Regional Airport,17,213,SBP
2181,0.0444444444444,US-AK,10,Deadhorse Airport,2,45,SCC
2182,0.00519143413368,US-KY,10,Louisville International Standiford Field,8,1541,SDF
2183,0.00502580820429,US-WA,10,Seattle Tacoma International Airport,37,7362,SEA
2184,0.00755374782103,US-CA,10,San Francisco International Airport,65,8605,SFO
2185,0.0189573459716,US-MO,10,Springfield Branson National Airport,8,422,SGF
2186,0.0455580865604,US-LA,10,Shreveport Regional Airport,20,439,SHV
2187,0.0215053763441,US-AK,10,Sitka Rocky Gutierrez Airport,2,93,SIT
2188,0.0109182029712,US-CA,10,Norman Y. Mineta San Jose International Airport,61,5587,SJC
2189,0.0727272727273,US-TX,10,San Angelo Regional Mathis Field,12,165,SJT
2191,0.00288477855082,US-UT,10,Salt Lake City International Airport,17,5893,SLC
2192,0.00356930398572,US-CA,10,Sacramento International Airport,12,3362,SMF
2193,0.0125678377606,US-CA,10,John Wayne Airport-Orange County Airport,44,3501,SNA
2194,0.0764705882353,US-TX,10,Sheppard Air Force Base-Wichita Falls Municipal Airport,13,170,SPS
2195,0.00359712230216,US-FL,10,Sarasota Bradenton International Airport,1,278,SRQ
2196,0.00829062405788,US-MO,10,Lambert St Louis International Airport,110,13268,STL
2199,0.0322580645161,US-NY,10,Stewart International Airport,3,93,SWF
2200,0.0119402985075,US-NY,10,Syracuse Hancock International Airport,8,670,SYR
2201,0.00806451612903,US-FL,10,Tallahassee Regional Airport,1,124,TLH
2202,0.0683229813665,US-OH,10,Toledo Express Airport,11,161,TOL
2203,0.00577034045009,US-FL,10,Tampa International Airport,30,5199,TPA
2204,0.0223838836038,US-OK,10,Tulsa International Airport,40,1787,TUL
2205,0.003663003663,US-AZ,10,Tucson International Airport,6,1638,TUS
2206,0.0143540669856,US-MI,10,Cherry Capital Airport,3,209,TVC
2207,0.089552238806,US-AR,10,Texarkana Regional Webb Field,12,134,TXK
2208,0.0610687022901,US-TX,10,Tyler Pounds Regional Airport,16,262,TYR
2209,0.002849002849,US-TN,10,McGhee Tyson Airport,1,351,TYS
2210,0.0159574468085,US-FL,10,Destin-Ft Walton Beach Airport,3,188,VPS
2211,0.0,US-AK,10,Wrangell Airport,0,62,WRG
2212,0.0568421052632,US-AR,10,Northwest Arkansas Regional Airport,27,475,XNA
2213,0.0161290322581,US-AK,10,Yakutat Airport,1,62,YAK
9,0.0154534124401,,10,US average,6832,442103,
9,0.0268384059413,,10,Northeast,1619,60324,
9,0.0157221116761,,10,South,2560,162828,
9,0.0157151207032,,10,Midwest,1425,90677,
9,0.00957325724621,,10,West,1228,128274,
2214,0.025974025974,US-PA,11,Lehigh Valley International Airport,6,231,ABE
2215,0.0502512562814,US-TX,11,Abilene Regional Airport,10,199,ABI
2216,0.00652248541023,US-NM,11,Albuquerque International Sunport Airport,19,2913,ABQ
2217,0.0295566502463,US-TX,11,Waco Regional Airport,6,203,ACT
2218,0.0344827586207,US-AK,11,Kodiak Airport,2,58,ADQ
2219,0.0,US-AK,11,King Salmon Airport,0,12,AKN
2220,0.00793650793651,US-NY,11,Albany International Airport,9,1134,ALB
2221,0.0169491525424,US-TX,11,Rick Husband Amarillo International Airport,8,472,AMA
2222,0.0201809324983,US-AK,11,Ted Stevens Anchorage International Airport,29,1437,ANC
2223,0.0160517102074,US-GA,11,Hartsfield Jackson Atlanta International Airport,298,18565,ATL
2224,0.0072202166065,US-TX,11,Austin Robert Mueller Municipal,22,3047,AUS
2225,0.0,US-NC,11,Asheville Regional Airport,0,123,AVL
2226,0.0166666666667,US-PA,11,Wilkes Barre Scranton International Airport,2,120,AVP
2227,0.035,US-MI,11,Kalamazoo Battle Creek International Airport,7,200,AZO
2228,0.00405350628293,US-CT,11,Bradley International Airport,10,2467,BDL
2229,0.00892857142857,US-AK,11,Bethel Airport,1,112,BET
2230,0.0259067357513,US-ME,11,Bangor International Airport,5,193,BGR
2231,0.0103550295858,US-AL,11,Birmingham-Shuttlesworth International Airport,14,1352,BHM
2232,0.00966183574879,US-MT,11,Billings Logan International Airport,2,207,BIL
2233,0.00869565217391,US-ND,11,Bismarck Municipal Airport,1,115,BIS
2234,0.0357142857143,US-IL,11,Central Illinois Regional Airport at Bloomington-Normal,3,84,BMI
2235,0.00717875089734,US-TN,11,Nashville International Airport,30,4179,BNA
2236,0.00346820809249,US-ID,11,Boise Air Terminal/Gowen field,3,865,BOI
2237,0.0152938342967,US-MA,11,General Edward Lawrence Logan International Airport,127,8304,BOS
2238,0.0281690140845,US-TX,11,Southeast Texas Regional Airport,4,142,BPT
2239,0.0172413793103,US-AK,11,Wiley Post Will Rogers Memorial Airport,1,58,BRW
2240,0.0261627906977,US-LA,11,"Baton Rouge Metropolitan, Ryan Field",9,344,BTR
2241,0.00485436893204,US-VT,11,Burlington International Airport,1,206,BTV
2242,0.00427715996578,US-NY,11,Buffalo Niagara International Airport,5,1169,BUF
2243,0.00619514713474,US-CA,11,Bob Hope Airport,12,1937,BUR
2244,0.00678101316314,US-MD,11,Baltimore/Washington International Thurgood Marshall Airport,51,7521,BWI
2245,0.0,US-MT,11,Gallatin Field,0,118,BZN
2246,0.028901734104,US-SC,11,Columbia Metropolitan Airport,5,173,CAE
2247,0.0344827586207,US-OH,11,Akron Canton Regional Airport,1,29,CAK
2248,0.0,US-AK,11,Merle K (Mudhole) Smith Airport,0,58,CDV
2249,0.0238095238095,US-TN,11,Lovell Field,2,84,CHA
2250,0.0079575596817,US-SC,11,Charleston Air Force Base-International Airport,3,377,CHS
2251,0.0285714285714,US-IA,11,The Eastern Iowa Airport,14,490,CID
2252,0.00825309491059,US-OH,11,Cleveland Hopkins International Airport,30,3635,CLE
2253,0.0292682926829,US-TX,11,Easterwood Field,6,205,CLL
2254,0.00405290102389,US-NC,11,Charlotte Douglas International Airport,38,9376,CLT
2255,0.00796398891967,US-OH,11,Port Columbus International Airport,23,2888,CMH
2256,0.0408163265306,US-IL,11,University of Illinois Willard Airport,6,147,CMI
2257,0.00867052023121,US-CO,11,City of Colorado Springs Municipal Airport,6,692,COS
2258,0.00564971751412,US-TX,11,Corpus Christi International Airport,2,354,CRP
2259,0.00714423633906,US-KY,11,Cincinnati Northern Kentucky International Airport,37,5179,CVG
2260,0.017094017094,US-FL,11,Daytona Beach International Airport,2,117,DAB
2261,0.0159005492917,US-TX,11,Dallas Love Field,55,3459,DAL
2262,0.0275590551181,US-OH,11,James M Cox Dayton International Airport,21,762,DAY
2263,0.0333333333333,US-IA,11,Dubuque Regional Airport,3,90,DBQ
2264,0.0188153310105,US-DC,11,Ronald Reagan Washington National Airport,81,4305,DCA
2265,0.00557038412441,US-CO,11,Denver International Airport,48,8617,DEN
2266,0.0206190259445,US-TX,11,Dallas Fort Worth International Airport,453,21970,DFW
2267,0.0,US-AK,11,Dillingham Airport,0,12,DLG
2268,0.0571428571429,US-MN,11,Duluth International Airport,8,140,DLH
2269,0.00783699059561,US-IA,11,Des Moines International Airport,5,638,DSM
2270,0.0084833631822,US-MI,11,Detroit Metropolitan Wayne County Airport,90,10609,DTW
2271,0.275862068966,US-AK,11,Unalaska Airport,16,58,DUT
2272,0.0,US-CO,11,Eagle County Regional Airport,0,10,EGE
2273,0.00910194174757,US-TX,11,El Paso International Airport,15,1648,ELP
2274,0.0,US-PA,11,Erie International Tom Ridge Field,0,120,ERI
2275,0.0,US-OR,11,Mahlon Sweet Field,0,90,EUG
2276,0.0448717948718,US-IN,11,Evansville Regional Airport,7,156,EVV
2277,0.0155694495525,US-NJ,11,Newark Liberty International Airport,127,8157,EWR
2278,0.06,US-FL,11,Key West International Airport,9,150,EYW
2279,0.0154639175258,US-AK,11,Fairbanks International Airport,6,388,FAI
2280,0.00694444444444,US-ND,11,Hector International Airport,1,144,FAR
2281,0.0192307692308,US-CA,11,Fresno Yosemite International Airport,5,260,FAT
2282,0.0252100840336,US-MT,11,Glacier Park International Airport,3,119,FCA
2283,0.00409836065574,US-FL,11,Fort Lauderdale Hollywood International Airport,16,3904,FLL
2284,0.0,US-MI,11,Bishop International Airport,0,59,FNT
2285,0.0210970464135,US-SD,11,Joe Foss Field Airport,5,237,FSD
2286,0.0219298245614,US-AR,11,Fort Smith Regional Airport,5,228,FSM
2287,0.055,US-IN,11,Fort Wayne International Airport,11,200,FWA
2288,0.015625,US-WA,11,Spokane International Airport,15,960,GEG
2289,0.0,US-ND,11,Grand Forks International Airport,0,76,GFK
2290,0.0252100840336,US-TX,11,East Texas Regional Airport,3,119,GGG
2291,0.0333333333333,US-MS,11,Gulfport Biloxi International Airport,1,30,GPT
2292,0.0126582278481,US-WI,11,Austin Straubel International Airport,3,237,GRB
2293,0.0170157068063,US-MI,11,Gerald R. Ford International Airport,13,764,GRR
2294,0.0133657351154,US-NC,11,Piedmont Triad International Airport,11,823,GSO
2295,0.031941031941,US-SC,11,Greenville Spartanburg International Airport,13,407,GSP
2296,0.0191387559809,US-MT,11,Great Falls International Airport,4,209,GTF
2297,0.0,US-MT,11,Helena Regional Airport,0,58,HLN
2298,0.00383141762452,US-HI,11,Honolulu International Airport,3,783,HNL
2299,0.0152584832612,US-TX,11,William P Hobby Airport,67,4391,HOU
2300,0.0475285171103,US-NY,11,Westchester County Airport,25,526,HPN
2301,0.00664451827243,US-TX,11,Valley International Airport,2,301,HRL
2302,0.0196721311475,US-AL,11,Huntsville International Carl T Jones Field,6,305,HSV
2303,0.00827275006267,US-DC,11,Washington Dulles International Airport,33,3989,IAD
2304,0.00328440931951,US-TX,11,George Bush Intercontinental Houston Airport,32,9743,IAH
2305,0.0163265306122,US-KS,11,Wichita Mid Continent Airport,8,490,ICT
2306,0.0418410041841,US-TX,11,Skylark Field,10,239,ILE
2307,0.00571428571429,US-NC,11,Wilmington International Airport,1,175,ILM
2308,0.00993377483444,US-IN,11,Indianapolis International Airport,27,2718,IND
2309,0.00731707317073,US-NY,11,Long Island Mac Arthur Airport,6,820,ISP
2310,0.00578034682081,US-MS,11,Jackson-Medgar Wiley Evers International Airport,3,519,JAN
2311,0.00786163522013,US-FL,11,Jacksonville International Airport,15,1908,JAX
2312,0.0249641319943,US-NY,11,John F Kennedy International Airport,87,3485,JFK
2313,0.0477815699659,US-AK,11,Juneau International Airport,14,293,JNU
2314,0.0,US-HI,11,Kona International At Keahole Airport,0,120,KOA
2315,0.0112994350282,US-AK,11,Ketchikan International Airport,2,177,KTN
2316,0.0135135135135,US-MI,11,Capital City Airport,3,222,LAN
2317,0.00540233153256,US-NV,11,McCarran International Airport,57,10551,LAS
2318,0.0560747663551,US-OK,11,Lawton Fort Sill Regional Airport,12,214,LAW
2319,0.0106728866271,US-CA,11,Los Angeles International Airport,151,14148,LAX
2320,0.023178807947,US-TX,11,Lubbock Preston Smith International Airport,14,604,LBB
2321,0.0251256281407,US-KY,11,Blue Grass Airport,5,199,LEX
2322,0.0693641618497,US-LA,11,Lafayette Regional Airport,12,173,LFT
2323,0.0233700703758,US-NY,11,La Guardia Airport,176,7531,LGA
2324,0.0141843971631,US-CA,11,Long Beach /Daugherty Field/ Airport,2,141,LGB
2325,0.0,US-HI,11,Lihue Airport,0,64,LIH
2326,0.0112262521589,US-AR,11,Bill & Hillary Clinton National Airport/Adams Field,13,1158,LIT
2327,0.0,US-NE,11,Lincoln Airport,0,54,LNK
2328,0.0169491525424,US-TX,11,Laredo International Airport,2,118,LRD
2329,0.0492957746479,US-WI,11,La Crosse Municipal Airport,7,142,LSE
2330,0.0347826086957,US-TX,11,Midland International Airport,20,575,MAF
2332,0.0217391304348,US-MI,11,MBS International Airport,3,138,MBS
2333,0.00610859728507,US-MO,11,Kansas City International Airport,27,4420,MCI
2334,0.00455996352029,US-FL,11,Orlando International Airport,30,6579,MCO
2335,0.015873015873,US-PA,11,Harrisburg International Airport,7,441,MDT
2336,0.010668021336,US-IL,11,Chicago Midway International Airport,42,3937,MDW
2337,0.0117944397641,US-TN,11,Memphis International Airport,42,3561,MEM
2338,0.0131578947368,US-TX,11,Mc Allen Miller International Airport,3,228,MFE
2339,0.0,US-OR,11,Rogue Valley International Medford Airport,0,90,MFR
2340,0.00759301442673,US-NH,11,Manchester Airport,10,1317,MHT
2341,0.00808469682387,US-FL,11,Miami International Airport,42,5195,MIA
2342,0.0186625194401,US-WI,11,General Mitchell International Airport,24,1286,MKE
2343,0.00862068965517,US-FL,11,Melbourne International Airport,1,116,MLB
2344,0.0141843971631,US-IL,11,Quad City International Airport,2,141,MLI
2345,0.0232558139535,US-LA,11,Monroe Regional Airport,2,86,MLU
2346,0.0348837209302,US-AL,11,Mobile Regional Airport,6,172,MOB
2347,0.0111111111111,US-ND,11,Minot International Airport,1,90,MOT
2348,0.1,US-MI,11,Sawyer International Airport,3,30,MQT
2349,0.0135135135135,US-CA,11,Monterey Peninsula Airport,2,148,MRY
2350,0.0181405895692,US-WI,11,Dane County Regional Truax Field,8,441,MSN
2351,0.0,US-MT,11,Missoula International Airport,0,149,MSO
2352,0.00718666155615,US-MN,11,Minneapolis-St Paul International/Wold-Chamberlain Airport,75,10436,MSP
2353,0.00522329589971,US-LA,11,Louis Armstrong New Orleans International Airport,20,3829,MSY
2354,0.0,US-SC,11,Myrtle Beach International Airport,0,237,MYR
2355,0.00797757654161,US-CA,11,Metropolitan Oakland International Airport,37,4638,OAK
2356,0.00299401197605,US-HI,11,Kahului Airport,1,334,OGG
2357,0.00807955251709,US-OK,11,Will Rogers World Airport,13,1609,OKC
2358,0.0048275862069,US-NE,11,Eppley Airfield,7,1450,OMA
2359,0.0114942528736,US-AK,11,Nome Airport,1,87,OME
2360,0.00912547528517,US-CA,11,Ontario International Airport,24,2630,ONT
2361,0.0102636262054,US-IL,11,Chicago O'Hare International Airport,248,24163,ORD
2362,0.014696485623,US-VA,11,Norfolk International Airport,23,1565,ORF
2363,0.0172413793103,US-MA,11,Worcester Regional Airport,1,58,ORH
2364,0.0,US-AK,11,Ralph Wien Memorial Airport,0,87,OTZ
2365,0.00653238976592,US-FL,11,Palm Beach International Airport,12,1837,PBI
2366,0.00476907630522,US-OR,11,Portland International Airport,19,3984,PDX
2367,0.0101385603244,US-PA,11,Philadelphia International Airport,90,8877,PHL
2368,0.00796995938386,US-AZ,11,Phoenix Sky Harbor International Airport,104,13049,PHX
2369,0.0420168067227,US-IL,11,General Wayne A. Downing Peoria International Airport,5,119,PIA
2370,0.00790365073391,US-PA,11,Pittsburgh International Airport,63,7971,PIT
2371,0.0116279069767,US-FL,11,Pensacola Regional Airport,4,344,PNS
